Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-23,76.314,78.657,76.151,77.978,4304800,0.0,0.0
2023-01-24,77.978,79.507,77.092,78.711,3312800,0.0,0.0
2023-01-25,77.825,79.85,77.463,79.769,3310600,0.0,0.0
2023-01-26,80.484,81.632,79.814,81.605,3307700,0.0,0.0
2023-01-27,81.605,83.052,81.18,82.057,2773900,0.0,0.0
2023-01-30,81.279,82.509,81.144,81.533,2818700,0.0,0.0
2023-01-31,81.533,82.681,81.307,82.6,4529800,0.0,0.0
2023-02-01,81.858,84.192,81.804,83.459,3589400,0.0,0.0
2023-02-02,83.73,84.345,82.907,83.54,3092600,0.0,0.0
2023-02-03,82.745,84.083,81.849,82.374,3329900,0.0,0.0
2023-02-06,81.524,82.582,81.225,82.057,2117000,0.0,0.0
2023-02-07,81.524,84.083,81.46,83.821,3043200,0.0,0.0
2023-02-08,83.034,84.969,82.799,84.644,3173000,0.0,0.0
2023-02-09,84.825,85.449,83.423,83.685,3057300,0.0,0.0
2023-02-10,83.242,84.092,82.871,83.73,2552200,0.0,0.0
2023-02-13,83.631,85.214,83.323,85.042,2457100,0.0,0.0
2023-02-14,84.789,85.684,84.264,84.635,2337300,0.0,0.0
2023-02-15,83.911,85.557,83.622,85.114,2408200,0.0,0.0
2023-02-16,83.902,85.25,83.64,84.354,3424100,0.0,0.0
2023-02-17,83.803,84.246,82.871,83.206,2454900,0.0,0.0
2023-02-21,81.967,82.437,79.95,80.646,2432400,0.0,0.0
2023-02-22,80.918,80.963,78.883,79.679,2431100,0.0,0.0
2023-02-23,80.438,80.909,78.322,78.783,2526300,0.0,0.0
2023-02-24,77.508,78.856,77.201,78.838,1694200,0.0,0.0
2023-02-27,80.945,81.008,79.841,80.321,2514400,0.0,0.0
2023-02-28,80.538,80.9,80.203,80.203,2297600,0.0,0.0
2023-03-01,80.058,81.352,79.859,80.954,1996400,0.0,0.0
2023-03-02,80.122,80.312,79.082,80.285,1854900,0.0,0.0
2023-03-03,80.655,81.949,80.276,81.777,2284500,0.0,0.0
2023-03-06,81.714,82.437,81.198,81.56,2185500,0.0,0.0
2023-03-07,81.659,82.084,78.159,78.376,3284600,0.0,0.0
2023-03-08,78.213,79.317,77.617,78.313,2767200,0.0,0.0
2023-03-09,77.77,78.15,74.523,74.921,3332700,0.0,0.0
2023-03-10,74.126,74.677,71.421,72.235,5195800,0.0,0.0
2023-03-13,68.943,70.544,66.601,66.899,5164500,0.0,0.0
2023-03-14,69.802,70.128,68.41,69.404,4597100,0.0,0.0
2023-03-15,66.999,66.999,65.335,66.655,4209700,0.0,0.0
2023-03-16,65.986,68.744,64.846,67.605,3820600,0.0,0.0
2023-03-17,66.827,66.827,64.267,64.91,9746800,0.0,0.0
2023-03-20,66.067,67.08,65.669,66.42,2896100,0.0,0.0
2023-03-21,68.853,70.173,68.753,69.386,3051800,0.0,0.0
2023-03-22,69.034,69.468,66.646,66.7,2682100,0.0,0.0
2023-03-23,66.673,67.361,65.235,65.742,1836700,0.0,0.0
2023-03-24,64.204,64.973,62.73,64.801,2697000,0.0,0.0
2023-03-27,66.727,67.071,65.606,66.375,1997800,0.0,0.0
2023-03-28,66.04,66.755,66.04,66.583,1173000,0.0,0.0
2023-03-29,67.695,68.274,67.198,68.238,1689600,0.0,0.0
2023-03-30,69.052,69.377,67.379,67.831,1638600,0.0,0.0
2023-03-31,68.187,69.071,67.411,69.035,1679400,0.63,0.0
2023-04-03,68.77,69.053,68.05,68.825,1831800,0.0,0.0
2023-04-04,69.235,69.445,67.466,68.059,2264000,0.0,0.0
2023-04-05,67.101,69.053,66.955,68.944,2254300,0.0,0.0
2023-04-06,69.017,69.974,68.515,69.463,2163800,0.0,0.0
2023-04-10,69.655,70.713,69.363,70.531,2177500,0.0,0.0
2023-04-11,70.868,72.4,70.403,71.671,2671400,0.0,0.0
2023-04-12,71.99,72.236,70.658,71.333,1648500,0.0,0.0
2023-04-13,71.224,72.054,71.169,71.88,1805200,0.0,0.0
2023-04-14,73.176,74.215,72.346,72.993,2852200,0.0,0.0
2023-04-17,61.109,66.618,59.85,66.289,13773900,0.0,0.0
2023-04-18,66.317,68.907,66.052,68.314,6732300,0.0,0.0
2023-04-19,68.232,69.272,68.031,68.67,4032800,0.0,0.0
2023-04-20,68.013,68.679,67.867,68.396,2598700,0.0,0.0
2023-04-21,67.849,68.086,67.01,67.156,2781400,0.0,0.0
2023-04-24,67.201,67.575,66.691,67.01,2294600,0.0,0.0
2023-04-25,66.125,66.499,64.292,64.411,4327800,0.0,0.0
2023-04-26,64.192,65.523,63.353,63.681,3280400,0.0,0.0
2023-04-27,64.365,65.186,64.046,64.912,1708500,0.0,0.0
2023-04-28,64.347,65.998,64.21,65.906,2058000,0.0,0.0
2023-05-01,66.244,66.299,65.14,65.241,2197800,0.0,0.0
2023-05-02,65.095,65.45,62.769,64.11,3188500,0.0,0.0
2023-05-03,64.438,64.976,62.532,62.86,2949100,0.0,0.0
2023-05-04,62.067,62.313,60.543,60.981,2948300,0.0,0.0
2023-05-05,62.568,62.988,61.711,62.477,3496300,0.0,0.0
2023-05-08,63.298,63.462,62.295,62.997,1754300,0.0,0.0
2023-05-09,62.377,63.289,62.222,62.915,1776700,0.0,0.0
2023-05-10,63.79,63.799,61.921,62.477,1733800,0.0,0.0
2023-05-11,61.62,62.176,61.237,61.775,2345000,0.0,0.0
2023-05-12,62.377,62.377,60.306,60.689,3110000,0.0,0.0
2023-05-15,61.2,62.513,60.826,62.021,1978200,0.0,0.0
2023-05-16,61.519,61.738,60.708,60.799,1765700,0.0,0.0
2023-05-17,61.711,62.523,61.154,62.44,1470200,0.0,0.0
2023-05-18,62.176,63.07,61.647,62.988,1855200,0.0,0.0
2023-05-19,63.553,63.681,61.583,62.021,1988500,0.0,0.0
2023-05-22,62.048,62.769,61.583,62.477,1879500,0.0,0.0
2023-05-23,62.504,63.207,62.322,62.358,1561300,0.0,0.0
2023-05-24,61.747,61.857,60.936,61.136,1809800,0.0,0.0
2023-05-25,61.036,62.249,60.963,61.793,2816700,0.0,0.0
2023-05-26,62.012,62.951,61.784,62.45,2137000,0.0,0.0
2023-05-30,62.377,63.672,62.194,63.234,2430500,0.0,0.0
2023-05-31,62.486,62.76,61.373,62.039,5400100,0.0,0.0
2023-06-01,62.751,63.891,62.285,63.416,2668400,0.0,0.0
2023-06-02,64.438,66.052,64.009,65.259,2331500,0.0,0.0
2023-06-05,65.313,66.016,64.803,65.505,2484400,0.0,0.0
2023-06-06,65.469,68.205,65.131,67.721,3157100,0.0,0.0
2023-06-07,67.803,68.497,66.8,68.068,2450000,0.0,0.0
2023-06-08,67.566,67.794,66.454,67.065,2312300,0.0,0.0
2023-06-09,67.265,68.059,67.074,67.411,2033400,0.0,0.0
2023-06-12,67.174,68.086,66.089,66.645,4156400,0.0,0.0
2023-06-13,67.129,69.089,66.654,67.557,2996100,0.0,0.0
2023-06-14,67.703,68.342,65.934,66.764,2285300,0.0,0.0
2023-06-15,66.408,68.168,66.326,68.086,2076100,0.0,0.0
2023-06-16,68.196,68.25,66.809,67.284,7081800,0.0,0.0
2023-06-20,66.636,66.8,66.052,66.727,2081400,0.0,0.0
2023-06-21,66.691,67.019,66.344,66.609,1722300,0.0,0.0
2023-06-22,66.609,66.8,65.304,65.861,1595300,0.0,0.0
2023-06-23,64.338,65.222,63.736,64.821,3203600,0.0,0.0
2023-06-26,64.912,65.505,64.556,64.684,1810700,0.0,0.0
2023-06-27,65.003,66.262,64.566,66.207,1480200,0.0,0.0
2023-06-28,65.988,65.988,65.368,65.797,1534600,0.0,0.0
2023-06-29,66.061,66.964,65.925,66.709,1855300,0.0,0.0
2023-06-30,67.528,67.868,66.985,67.325,1459700,0.63,0.0
2023-07-03,67.629,68.935,67.5,68.393,763300,0.0,0.0
2023-07-05,67.887,68.328,67.482,67.647,1515100,0.0,0.0
2023-07-06,66.635,67.123,65.936,67.022,1757600,0.0,0.0
2023-07-07,67.049,68.77,67.049,67.969,2024900,0.0,0.0
2023-07-10,67.703,69.064,67.482,68.54,1482500,0.0,0.0
2023-07-11,69.276,69.846,69.0,69.607,1805600,0.0,0.0
2023-07-12,70.683,71.226,69.579,69.773,2438400,0.0,0.0
2023-07-13,70.177,71.291,69.809,71.263,3051700,0.0,0.0
2023-07-14,68.972,68.972,62.606,62.652,9560600,0.0,0.0
2023-07-17,60.977,62.413,60.168,61.189,7006900,0.0,0.0
2023-07-18,61.861,62.854,60.931,62.827,8004300,0.0,0.0
2023-07-19,63.038,64.74,62.891,63.829,4570700,0.0,0.0
2023-07-20,63.903,64.832,63.517,64.713,3567000,0.0,0.0
2023-07-21,65.163,65.209,63.995,64.648,3040200,0.0,0.0
2023-07-24,64.565,66.369,64.565,65.541,3613100,0.0,0.0
2023-07-25,65.449,65.964,64.878,65.071,2867100,0.0,0.0
2023-07-26,65.191,66.369,65.191,65.752,2725800,0.0,0.0
2023-07-27,66.111,66.488,64.694,64.841,2972800,0.0,0.0
2023-07-28,65.918,66.129,64.989,65.476,2590000,0.0,0.0
2023-07-31,65.679,66.783,65.541,66.645,2733100,0.0,0.0
2023-08-01,66.203,66.553,65.596,66.359,2395700,0.0,0.0
2023-08-02,65.485,67.003,65.228,66.893,2860700,0.0,0.0
2023-08-03,66.691,67.795,66.341,67.16,2926500,0.0,0.0
2023-08-04,67.298,68.264,67.095,67.289,2474400,0.0,0.0
2023-08-07,67.96,68.705,67.776,67.988,2677800,0.0,0.0
2023-08-08,66.313,67.059,65.062,66.911,3214500,0.0,0.0
2023-08-09,66.755,67.73,66.405,66.451,3380400,0.0,0.0
2023-08-10,66.755,67.96,66.755,67.279,2679900,0.0,0.0
2023-08-11,66.727,68.319,66.727,67.785,2903600,0.0,0.0
2023-08-14,67.243,67.243,65.255,65.633,2222100,0.0,0.0
2023-08-15,64.786,64.851,63.737,63.995,1659600,0.0,0.0
2023-08-16,63.673,64.142,63.287,63.323,1914100,0.0,0.0
