Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-01-02,235.521,235.995,228.658,,2180300,0.0,0.0
2019-01-03,233.789,234.127,226.115,226.33680059621037,2156500,0.0,0.0
2019-01-04,227.865,231.174,227.09,227.6902706908215,1787300,0.0,0.0
2019-01-07,227.783,230.7,227.173,228.09077084363685,1485300,0.0,0.0
2019-01-08,230.463,233.644,219.817,227.27862606311268,3164700,0.0,0.0
2019-01-09,228.722,232.413,228.576,228.99448574000223,1458000,0.0,0.0
2019-01-10,229.214,231.538,228.284,229.8306189663703,1705500,0.0,0.0
2019-01-11,229.478,234.181,229.014,233.7778924762202,1432400,0.0,0.0
2019-01-14,233.316,234.783,231.875,232.38954850813258,1569600,0.0,0.0
2019-01-15,232.413,238.119,231.219,237.1046540568647,1457300,0.0,0.0
2019-01-16,237.335,239.705,236.679,238.5302480355243,1283000,0.0,0.0
2019-01-17,238.62,240.406,237.772,238.50326797128716,1199600,0.0,0.0
2019-01-18,240.862,243.214,239.158,242.32442936447964,1581200,0.0,0.0
2019-01-22,242.093,244.07,239.14,240.90960867061358,1344200,0.0,0.0
2019-01-23,242.01,244.654,240.817,244.10233828704025,1307700,0.0,0.0
2019-01-24,244.727,245.474,241.026,241.81499280862332,1746900,0.0,0.0
2019-01-25,244.499,248.801,243.924,248.17666817038383,2004900,0.0,0.0
2019-01-28,246.914,247.488,244.754,245.7351272586997,1316600,0.0,0.0
2019-01-29,245.957,249.211,243.897,248.17934373954904,1442000,0.0,0.0
2019-01-30,266.081,278.887,264.769,269.8224419227666,4478000,0.0,0.0
2019-01-31,271.34,277.419,270.802,274.71065618461654,3410500,0.0,0.0
2019-02-01,274.576,277.747,273.272,274.97413805975896,2444200,0.0,0.0
2019-02-04,276.672,277.365,273.728,275.8064756625194,1181100,0.0,0.0
2019-02-05,277.984,280.017,275.624,275.2079861253913,1399900,0.0,0.0
2019-02-06,276.043,284.0,275.551,282.19899962453087,1755300,0.0,0.0
2019-02-07,282.542,282.952,278.55,279.1827565006252,1075900,0.0,0.0
2019-02-08,279.424,280.208,274.357,275.7178472317204,1735500,0.0,0.0
2019-02-11,277.647,278.422,273.072,273.8261974616247,1037600,0.0,0.0
2019-02-12,276.763,279.898,274.804,277.6687978111659,1042300,0.0,0.0
2019-02-13,279.689,282.086,277.483,276.9969206032889,1149500,0.0,0.0
2019-02-14,278.595,281.876,277.082,279.2267861749857,809700,0.0,0.0
2019-02-15,283.334,284.218,281.429,282.29860593174715,1153600,0.0,0.0
2019-02-19,283.453,284.893,282.833,282.3174927378719,1021200,0.0,0.0
2019-02-20,283.553,285.896,282.587,283.5375656662843,1092500,0.0,0.0
2019-02-21,285.467,285.467,281.502,282.03853413465436,1024800,0.0,0.0
2019-02-22,283.726,289.113,282.131,286.9694171119108,1247400,0.0,0.0
2019-02-25,289.505,289.824,286.324,284.79649191436545,1665500,0.0,0.0
2019-02-26,285.476,289.432,285.476,287.5185818551992,1496400,0.0,0.0
2019-02-27,287.235,287.983,277.283,277.0501349475312,2618900,0.0,0.0
2019-02-28,278.303,282.168,271.331,272.1737928353128,2766600,0.0,0.0
2019-03-01,276.954,281.457,276.244,278.3918689592611,2124600,0.0,0.0
2019-03-04,280.372,281.621,265.425,264.3925154290804,2751700,0.0,0.0
2019-03-05,268.287,273.974,264.322,269.8472975228546,2481400,0.0,0.0
2019-03-06,272.798,272.798,267.266,265.9987670104047,1558000,0.0,0.0
2019-03-07,273.646,274.612,261.415,263.23805575555247,2409800,0.0,0.0
2019-03-08,265.224,270.319,264.377,266.48847247521354,1822900,0.0,0.0
2019-03-11,269.062,270.693,266.664,267.326535458106,1404300,0.0,0.0
2019-03-12,270.693,272.06,269.062,268.23769299225506,1018500,0.0,0.0
2019-03-13,272.306,277.848,271.276,274.16040750954886,1144700,0.0,0.0
2019-03-14,276.763,279.315,276.499,275.8168933136499,967800,0.0,0.0
2019-03-15,278.394,280.24,275.891,274.31879721958467,1632000,0.8,0.0
2019-03-18,277.801,282.26,277.472,279.01307519676305,1091400,0.0,0.0
2019-03-19,281.757,285.486,279.957,278.79605351000106,1276100,0.0,0.0
2019-03-20,281.246,282.653,274.904,274.25107331258823,1222300,0.0,0.0
2019-03-21,275.205,279.025,275.205,275.91984293588115,943600,0.0,0.0
2019-03-22,278.239,279.628,275.123,272.87135903764073,1096100,0.0,0.0
2019-03-25,275.58,275.58,268.224,269.44705544436005,983900,0.0,0.0
2019-03-26,273.432,273.688,260.639,260.75726962671706,2394300,0.0,0.0
2019-03-27,263.901,266.414,255.156,255.9182289588563,2518600,0.0,0.0
2019-03-28,260.438,260.438,255.503,255.32973556135767,1693600,0.0,0.0
2019-03-29,260.2,262.86,257.422,259.4827271360201,1582100,0.0,0.0
2019-04-01,264.824,265.482,260.045,260.700856181202,1347400,0.0,0.0
2019-04-02,264.486,264.724,260.795,260.58308522320067,1163200,0.0,0.0
2019-04-03,264.76,265.921,261.114,260.0948300706158,1015300,0.0,0.0
2019-04-04,263.481,266.908,262.567,263.27615412795757,760600,0.0,0.0
2019-04-05,266.122,268.26,264.285,265.17678853441424,1072900,0.0,0.0
