Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-08-16,227.123,236.894,227.114,236.614,429900,0.0,0.0
2023-08-17,236.623,241.591,232.206,240.327,464700,0.0,0.0
2023-08-18,238.63,241.861,238.08,239.382,322700,0.0,0.0
2023-08-21,238.388,244.117,235.524,241.446,372000,0.0,0.0
2023-08-22,240.906,242.16,237.057,240.462,254800,0.0,0.0
2023-08-23,240.684,243.925,240.443,241.533,226400,0.0,0.0
2023-08-24,241.533,241.735,236.006,236.585,534100,0.0,0.0
2023-08-25,236.556,237.868,234.174,235.862,367700,0.0,0.0
2023-08-28,236.527,237.829,234.174,237.144,259700,0.0,0.0
2023-08-29,237.27,237.684,234.56,237.598,251800,0.0,0.0
2023-08-30,237.27,237.974,233.981,234.627,205100,0.0,0.0
2023-08-31,235.013,235.389,231.753,232.37,482100,0.0,0.0
2023-09-01,234.666,234.666,228.599,230.354,237100,0.0,0.0
2023-09-05,229.332,237.646,229.216,233.421,331300,0.0,0.0
2023-09-06,231.261,232.274,219.871,220.729,829800,0.0,0.0
2023-09-07,218.675,220.054,215.289,219.215,600200,0.0,0.0
2023-09-08,219.581,220.613,215.916,218.578,359400,0.0,0.0
2023-09-11,220.372,222.803,215.887,216.784,579100,0.0,0.0
2023-09-12,216.697,220.787,213.428,214.171,499700,0.0,0.0
2023-09-13,213.775,218.414,210.93,212.627,552300,0.0,0.0
2023-09-14,212.174,222.262,212.174,220.903,528100,0.0,0.0
2023-09-15,222.234,225.214,214.383,216.649,1483000,0.0,0.0
2023-09-18,215.627,219.369,214.45,219.051,325200,0.0,0.0
2023-09-19,219.359,220.44,215.955,216.186,359400,0.0,0.0
2023-09-20,216.63,218.028,214.016,215.338,290800,0.0,0.0
2023-09-21,214.209,215.926,207.352,207.381,376200,0.0,0.0
2023-09-22,207.95,211.084,207.487,208.297,407000,0.0,0.0
2023-09-25,206.3,206.734,202.626,203.783,327700,0.0,0.0
2023-09-26,202.886,203.233,198.151,198.392,473700,0.0,0.0
