Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-01-02,48.323,50.131,48.258,,16727200,0.0,0.0
2019-01-03,50.224,50.404,49.048,49.22804089841358,13866100,0.0,0.0
2019-01-04,49.966,51.135,49.765,51.01017051222174,16043600,0.0,0.0
2019-01-07,51.121,51.731,50.755,51.2752780871028,10844200,0.0,0.0
2019-01-08,52.047,52.083,51.616,51.646641296495574,11439000,0.0,0.0
2019-01-09,52.09,52.09,51.408,51.91870500533313,13473500,0.0,0.0
2019-01-10,51.709,51.717,51.028,51.652238889592404,13151100,0.0,0.0
2019-01-11,51.552,51.58,50.992,51.41489044297282,9790100,0.0,0.0
2019-01-14,51.092,51.501,51.028,51.350904260632156,11012400,0.0,0.0
2019-01-15,51.623,51.918,51.171,51.378873163426334,10298300,0.0,0.0
2019-01-16,51.243,51.932,51.164,51.35788649018332,12595600,0.0,0.0
2019-01-17,51.078,51.903,50.87,51.70839245628179,10141700,0.0,0.0
2019-01-18,52.57,52.585,51.753,52.3212148216984,15759200,0.0,0.0
2019-01-22,51.939,52.169,51.43,51.525937178426034,15035600,0.0,0.0
2019-01-23,51.666,51.874,50.892,51.10163834570985,13187200,0.0,0.0
2019-01-24,51.013,51.638,50.683,51.173509862663145,11272500,0.0,0.0
2019-01-25,51.709,51.853,51.329,51.40175205856581,8996200,0.0,0.0
2019-01-28,50.956,51.143,50.49,51.05697436089757,13678400,0.0,0.0
2019-01-29,51.444,51.796,51.286,51.250391104790786,10513200,0.0,0.0
2019-01-30,51.494,52.068,51.308,51.8057436409261,11524700,0.0,0.0
2019-01-31,51.867,52.728,51.674,52.51108047304915,19876700,0.0,0.0
2019-02-01,53.754,54.881,53.324,54.36939651134982,22968700,0.0,0.0
2019-02-04,54.357,54.357,53.381,53.576123618780116,15483800,0.0,0.0
2019-02-05,53.941,54.271,53.819,54.12421157738448,12786700,0.0,0.0
2019-02-06,54.228,54.364,53.905,53.88717742613879,10866900,0.0,0.0
2019-02-07,53.776,53.948,53.022,53.47042380012686,14418900,0.0,0.0
2019-02-08,53.51,53.734,52.762,53.5571722293435,11959500,0.82,0.0
2019-02-11,53.597,53.843,53.248,53.643920658529396,10434800,0.0,0.0
2019-02-12,54.467,54.736,54.279,54.57679589745123,12599200,0.0,0.0
2019-02-13,54.83,55.526,54.779,55.18897125766975,13214600,0.0,0.0
2019-02-14,55.323,55.606,54.924,55.20293734052374,12772900,0.0,0.0
2019-02-15,55.817,56.411,55.679,56.235814158141636,14330300,0.0,0.0
2019-02-19,56.266,56.934,56.186,56.61063149480794,13551500,0.0,0.0
2019-02-20,56.803,57.173,56.585,56.827671870154994,12633100,0.0,0.0
2019-02-21,56.738,57.064,56.303,56.31162246076894,10266000,0.0,0.0
2019-02-22,57.101,57.275,56.31,56.743854602224715,9519300,0.0,0.0
2019-02-25,56.897,57.202,56.731,56.80167613548616,9274400,0.0,0.0
2019-02-26,57.079,57.405,56.868,56.91726040214773,10990600,0.0,0.0
2019-02-27,57.224,57.855,57.064,57.50074731269106,12398200,0.0,0.0
2019-02-28,57.637,57.855,57.101,57.181700733539344,14597900,0.0,0.0
2019-03-01,57.587,58.036,57.333,57.878581752905724,15419400,0.0,0.0
2019-03-04,58.211,58.435,57.318,58.102537609767225,18089900,0.0,0.0
2019-03-05,58.123,58.327,57.855,58.01570939294618,13745500,0.0,0.0
2019-03-06,57.202,57.587,56.484,57.35374300715115,18633600,0.0,0.0
2019-03-07,57.71,58.225,57.543,57.986462374043235,16541700,0.0,0.0
2019-03-08,57.231,57.543,56.767,57.1488153560022,16211300,0.0,0.0
2019-03-11,58.022,58.247,57.782,57.70346509852869,11060900,0.0,0.0
2019-03-12,58.116,58.457,57.957,57.86177101253614,11320000,0.0,0.0
2019-03-13,58.464,58.588,58.181,58.372960182696495,10260200,0.0,0.0
2019-03-14,58.617,58.697,58.29,58.178228681725905,9976700,0.0,0.0
2019-03-15,58.167,58.435,58.109,57.96749023872235,25316400,0.0,0.0
2019-03-18,58.356,58.943,58.356,58.63655346776874,9840600,0.0,0.0
2019-03-19,59.183,59.487,58.501,58.48483140083782,13936500,0.0,0.0
2019-03-20,58.581,59.429,58.443,58.80891400734967,13133600,0.0,0.0
2019-03-21,58.624,59.408,58.617,59.14786549330494,10117000,0.0,0.0
2019-03-22,58.929,59.081,58.254,58.193198621661885,12497700,0.0,0.0
2019-03-25,58.036,58.356,57.739,57.78611512564438,11320400,0.0,0.0
2019-03-26,58.276,58.958,58.167,58.533758887033166,9472800,0.0,0.0
2019-03-27,58.74,58.987,57.906,58.08355854951686,7258700,0.0,0.0
2019-03-28,58.058,58.61,58.051,58.37184954971207,7412300,0.0,0.0
2019-03-29,59.001,59.11,58.385,58.41568198423504,10889200,0.0,0.0
2019-04-01,58.929,59.328,58.82,59.08353486125372,10816400,0.0,0.0
2019-04-02,59.306,59.451,58.842,58.8308807004238,7646000,0.0,0.0
2019-04-03,59.32,59.32,58.479,58.48207307751712,8562900,0.0,0.0
2019-04-04,58.849,59.545,58.595,59.308265512921004,9360600,0.0,0.0
2019-04-05,59.596,59.872,59.451,59.62526069146649,10059100,0.0,0.0
2019-04-08,59.973,60.358,59.915,59.99277945442767,9108200,0.0,0.0
2019-04-09,59.865,59.908,59.299,59.21459224825982,8561600,0.0,0.0
